month,subdivison,line,day_type,reporting_category,subcategory,delays
2020-07,B DIVISION,N,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,6
2020-07,B DIVISION,N,1,Operating Conditions,,377
2020-07,B DIVISION,N,1,Planned ROW Work,Capital Work - Other Planned ROW,62
2020-07,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,253
2020-07,B DIVISION,N,1,Planned ROW Work,Work Equipment,125
2020-07,B DIVISION,N,1,Police & Medical,Persons on Roadbed,10
2020-07,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",178
2020-07,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,28
2020-07,B DIVISION,N,2,Crew Availability,Crew Availability,11
2020-07,B DIVISION,N,2,External Factors,External Debris on Roadbed,9
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Braking,7
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,4
2020-07,B DIVISION,N,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Other - CE,7
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,12
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Other Internal Disruptions,11
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,84
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Propulsion,9
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Rail and Roadbed,5
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,11
2020-07,B DIVISION,N,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,18
2020-07,B DIVISION,N,2,Operating Conditions,,120
2020-07,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,35
2020-07,B DIVISION,N,2,Planned ROW Work,Insufficient Supplement Schedule,108
2020-07,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,175
2020-07,B DIVISION,N,2,Police & Medical,Persons on Roadbed,2
2020-07,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",21
2020-07,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,8
2020-07,B DIVISION,Q,1,Crew Availability,Crew Availability,57
2020-07,B DIVISION,Q,1,External Factors,External Agency or Utility,15
2020-07,B DIVISION,Q,1,External Factors,External Debris on Roadbed,85
2020-07,B DIVISION,Q,1,External Factors,Inclement Weather,17
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Braking,33
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Door-Related,38
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,"Fire, Smoke, Debris",65
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Other - CE,23
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Other Infrastructure,1
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Other Internal Disruptions,7
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Other - Sig,175
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Propulsion,14
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Rail and Roadbed,18
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Service Delivery,26
2020-07,B DIVISION,Q,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,19
2020-07,B DIVISION,Q,1,Operating Conditions,,180
2020-07,B DIVISION,Q,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2020-07,B DIVISION,Q,1,Planned ROW Work,Subways Maintenance,49
2020-07,B DIVISION,Q,1,Planned ROW Work,Work Equipment,31
2020-07,B DIVISION,Q,1,Police & Medical,Persons on Roadbed,29
2020-07,B DIVISION,Q,1,Police & Medical,"Public Conduct, Crime, Police Response",83
2020-07,B DIVISION,Q,1,Police & Medical,Sick/Injured Customer,17
2020-07,B DIVISION,Q,2,Crew Availability,Crew Availability,12
2020-07,B DIVISION,Q,2,External Factors,External Debris on Roadbed,7
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Braking,1
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Door-Related,4
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,"Fire, Smoke, Debris",21
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Other - CE,14
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Other Internal Disruptions,2
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,106
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Rail and Roadbed,15
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,6
2020-07,B DIVISION,Q,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,6
2020-07,B DIVISION,Q,2,Operating Conditions,,66
2020-07,B DIVISION,Q,2,Planned ROW Work,Capital Work - Other Planned ROW,2
2020-07,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,25
2020-07,B DIVISION,Q,2,Planned ROW Work,Work Equipment,1
2020-07,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,4
2020-07,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",38
2020-07,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,12
2020-07,B DIVISION,R,1,Crew Availability,Crew Availability,92
2020-07,B DIVISION,R,1,External Factors,External Agency or Utility,5
2020-07,B DIVISION,R,1,External Factors,External Debris on Roadbed,72
2020-07,B DIVISION,R,1,External Factors,Inclement Weather,4
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Braking,6
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,10
2020-07,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",86
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,3
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,169
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,3
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,27
2020-07,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,4
2020-07,B DIVISION,R,1,Operating Conditions,,112
2020-07,B DIVISION,R,1,Planned ROW Work,Capital Work - Other Planned ROW,11
2020-07,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,59
2020-07,B DIVISION,R,1,Planned ROW Work,Work Equipment,22
2020-07,B DIVISION,R,1,Police & Medical,Persons on Roadbed,10
2020-07,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",89
2020-07,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,28
2020-07,B DIVISION,R,2,Crew Availability,Crew Availability,1
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Braking,4
2020-07,B DIVISION,R,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Other Internal Disruptions,24
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,25
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Propulsion,1
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Service Delivery,4
2020-07,B DIVISION,R,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,13
2020-07,B DIVISION,R,2,Operating Conditions,,23
2020-07,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,15
2020-07,B DIVISION,R,2,Planned ROW Work,Insufficient Supplement Schedule,14
2020-07,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,19
2020-07,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",9
2020-07,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,1
2020-07,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,8
2020-07,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other - Sig,14
2020-07,B DIVISION,S Fkln,1,Planned ROW Work,Work Equipment,1
2020-07,B DIVISION,S Rock,1,External Factors,External Agency or Utility,61
2020-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Door-Related,2
2020-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Other Internal Disruptions,1
2020-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - Sig,10
2020-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Propulsion,2
2020-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Rail and Roadbed,1
2020-07,B DIVISION,S Rock,1,Operating Conditions,,2
2020-07,B DIVISION,S Rock,1,Planned ROW Work,Subways Maintenance,10
2020-07,B DIVISION,S Rock,1,Police & Medical,Persons on Roadbed,11
2020-07,B DIVISION,S Rock,1,Police & Medical,"Public Conduct, Crime, Police Response",6
2020-07,B DIVISION,S Rock,1,Police & Medical,Sick/Injured Customer,1
2020-07,B DIVISION,S Rock,2,External Factors,External Agency or Utility,28
2020-07,B DIVISION,S Rock,2,External Factors,External Debris on Roadbed,4
2020-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Door-Related,1
2020-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - Sig,15
2020-07,B DIVISION,S Rock,2,Operating Conditions,,5
2020-07,B DIVISION,S Rock,2,Planned ROW Work,Subways Maintenance,3
2020-07,B DIVISION,S Rock,2,Police & Medical,"Public Conduct, Crime, Police Response",3
2020-07,B DIVISION,S Rock,2,Police & Medical,Sick/Injured Customer,3
2020-07,Systemwide,Systemwide,1,Crew Availability,Systemwide,2059
2020-07,Systemwide,Systemwide,1,External Factors,Systemwide,869
2020-07,Systemwide,Systemwide,1,Infrastructure & Equipment,Systemwide,6743
2020-07,Systemwide,Systemwide,1,Operating Conditions,Systemwide,1710
2020-07,Systemwide,Systemwide,1,Planned ROW Work,Systemwide,2785
2020-07,Systemwide,Systemwide,1,Police & Medical,Systemwide,3202
2020-07,Systemwide,Systemwide,2,Crew Availability,Systemwide,202
2020-07,Systemwide,Systemwide,2,External Factors,Systemwide,83
2020-07,Systemwide,Systemwide,2,Infrastructure & Equipment,Systemwide,1502
2020-07,Systemwide,Systemwide,2,Operating Conditions,Systemwide,728
2020-07,Systemwide,Systemwide,2,Planned ROW Work,Systemwide,1404
2020-07,Systemwide,Systemwide,2,Police & Medical,Systemwide,829
2020-06,A DIVISION,1,1,Crew Availability,Crew Availability,74
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Braking,9
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Door-Related,16
2020-06,A DIVISION,1,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Other - CE,14
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Other - Sig,30
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Propulsion,5
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Rail and Roadbed,12
2020-06,A DIVISION,1,1,Infrastructure & Equipment,Service Delivery,12
2020-06,A DIVISION,1,1,Operating Conditions,,6
2020-06,A DIVISION,1,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2020-06,A DIVISION,1,1,Planned ROW Work,Subways Maintenance,7
2020-06,A DIVISION,1,1,Planned ROW Work,Work Equipment,21
2020-06,A DIVISION,1,1,Police & Medical,Persons on Roadbed,42
2020-06,A DIVISION,1,1,Police & Medical,"Public Conduct, Crime, Police Response",77
2020-06,A DIVISION,1,1,Police & Medical,Sick/Injured Customer,4
2020-06,A DIVISION,1,2,Crew Availability,Crew Availability,22
2020-06,A DIVISION,1,2,Infrastructure & Equipment,Braking,1
2020-06,A DIVISION,1,2,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2020-06,A DIVISION,1,2,Infrastructure & Equipment,Other - CE,16
2020-06,A DIVISION,1,2,Infrastructure & Equipment,Other Infrastructure,1
2020-06,A DIVISION,1,2,Infrastructure & Equipment,Rail and Roadbed,2
2020-06,A DIVISION,1,2,Infrastructure & Equipment,Service Delivery,6
2020-06,A DIVISION,1,2,Operating Conditions,,15
2020-06,A DIVISION,1,2,Planned ROW Work,Subways Maintenance,2
2020-06,A DIVISION,1,2,Planned ROW Work,Work Equipment,8
2020-06,A DIVISION,1,2,Police & Medical,"Public Conduct, Crime, Police Response",21
2020-06,A DIVISION,1,2,Police & Medical,Sick/Injured Customer,7
2020-06,A DIVISION,2,1,Crew Availability,Crew Availability,64
2020-06,A DIVISION,2,1,External Factors,External Agency or Utility,1
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Door-Related,3
2020-06,A DIVISION,2,1,Infrastructure & Equipment,"Fire, Smoke, Debris",71
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Other - CE,10
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Other Infrastructure,3
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Other Internal Disruptions,4
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Other - Sig,219
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Propulsion,2
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Rail and Roadbed,29
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Service Delivery,28
2020-06,A DIVISION,2,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,3
2020-06,A DIVISION,2,1,Operating Conditions,,52
2020-06,A DIVISION,2,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2020-06,A DIVISION,2,1,Planned ROW Work,Subways Maintenance,46
2020-06,A DIVISION,2,1,Planned ROW Work,Work Equipment,34
2020-06,A DIVISION,2,1,Police & Medical,Persons on Roadbed,33
2020-06,A DIVISION,2,1,Police & Medical,"Public Conduct, Crime, Police Response",63
2020-06,A DIVISION,2,1,Police & Medical,Sick/Injured Customer,26
2020-06,A DIVISION,2,2,Crew Availability,Crew Availability,23
2020-06,A DIVISION,2,2,External Factors,External Debris on Roadbed,2
2020-06,A DIVISION,2,2,External Factors,Inclement Weather,1
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Braking,3
2020-06,A DIVISION,2,2,Infrastructure & Equipment,"Fire, Smoke, Debris",13
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Other - CE,1
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Other - Sig,16
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Rail and Roadbed,13
2020-06,A DIVISION,2,2,Infrastructure & Equipment,Service Delivery,2
2020-06,A DIVISION,2,2,Operating Conditions,,143
2020-06,A DIVISION,2,2,Planned ROW Work,Capital Work - Other Planned ROW,2
2020-06,A DIVISION,2,2,Planned ROW Work,Subways Maintenance,90
2020-06,A DIVISION,2,2,Planned ROW Work,Work Equipment,10
2020-06,A DIVISION,2,2,Police & Medical,Persons on Roadbed,6
2020-06,A DIVISION,2,2,Police & Medical,"Public Conduct, Crime, Police Response",50
2020-06,A DIVISION,2,2,Police & Medical,Sick/Injured Customer,20
2020-06,A DIVISION,3,1,Crew Availability,Crew Availability,68
2020-06,A DIVISION,3,1,Infrastructure & Equipment,Braking,1
2020-06,A DIVISION,3,1,Infrastructure & Equipment,"Fire, Smoke, Debris",26
2020-06,A DIVISION,3,1,Infrastructure & Equipment,Other Internal Disruptions,26
2020-06,A DIVISION,3,1,Infrastructure & Equipment,Other - Sig,138
2020-06,A DIVISION,3,1,Infrastructure & Equipment,Propulsion,5
2020-06,A DIVISION,3,1,Infrastructure & Equipment,Service Delivery,14
2020-06,A DIVISION,3,1,Operating Conditions,,48
2020-06,A DIVISION,3,1,Planned ROW Work,Insufficient Supplement Schedule,1
2020-06,A DIVISION,3,1,Planned ROW Work,Subways Maintenance,5
2020-06,A DIVISION,3,1,Planned ROW Work,Work Equipment,14
2020-06,A DIVISION,3,1,Police & Medical,Persons on Roadbed,29
2020-06,A DIVISION,3,1,Police & Medical,"Public Conduct, Crime, Police Response",37
2020-06,A DIVISION,3,1,Police & Medical,Sick/Injured Customer,13
2020-06,A DIVISION,3,2,Crew Availability,Crew Availability,5
2020-06,A DIVISION,3,2,External Factors,Inclement Weather,1
2020-06,A DIVISION,3,2,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,A DIVISION,3,2,Infrastructure & Equipment,Other - Sig,1
2020-06,A DIVISION,3,2,Infrastructure & Equipment,Rail and Roadbed,5
2020-06,A DIVISION,3,2,Infrastructure & Equipment,Service Delivery,10
2020-06,A DIVISION,3,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2020-06,A DIVISION,3,2,Operating Conditions,,56
2020-06,A DIVISION,3,2,Planned ROW Work,Subways Maintenance,19
2020-06,A DIVISION,3,2,Police & Medical,Persons on Roadbed,1
2020-06,A DIVISION,3,2,Police & Medical,"Public Conduct, Crime, Police Response",25
2020-06,A DIVISION,3,2,Police & Medical,Sick/Injured Customer,16
2020-06,A DIVISION,4,1,Crew Availability,Crew Availability,68
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Braking,22
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Door-Related,8
2020-06,A DIVISION,4,1,Infrastructure & Equipment,"Fire, Smoke, Debris",78
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Other - CE,38
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Other Infrastructure,8
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Other Internal Disruptions,1
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Other - Sig,108
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Propulsion,3
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Rail and Roadbed,32
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Service Delivery,22
2020-06,A DIVISION,4,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,27
2020-06,A DIVISION,4,1,Operating Conditions,,69
2020-06,A DIVISION,4,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2020-06,A DIVISION,4,1,Planned ROW Work,Subways Maintenance,53
2020-06,A DIVISION,4,1,Planned ROW Work,Work Equipment,27
2020-06,A DIVISION,4,1,Police & Medical,Persons on Roadbed,30
2020-06,A DIVISION,4,1,Police & Medical,"Public Conduct, Crime, Police Response",98
2020-06,A DIVISION,4,1,Police & Medical,Sick/Injured Customer,37
2020-06,A DIVISION,4,2,Crew Availability,Crew Availability,8
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Braking,22
2020-06,A DIVISION,4,2,Infrastructure & Equipment,"Fire, Smoke, Debris",14
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Other - CE,5
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Other Infrastructure,2
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Other Internal Disruptions,3
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Other - Sig,35
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Propulsion,8
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Rail and Roadbed,50
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Service Delivery,1
2020-06,A DIVISION,4,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,12
2020-06,A DIVISION,4,2,Operating Conditions,,60
2020-06,A DIVISION,4,2,Planned ROW Work,Capital Work - Other Planned ROW,37
2020-06,A DIVISION,4,2,Planned ROW Work,Subways Maintenance,109
2020-06,A DIVISION,4,2,Planned ROW Work,Work Equipment,3
2020-06,A DIVISION,4,2,Police & Medical,Persons on Roadbed,7
2020-06,A DIVISION,4,2,Police & Medical,"Public Conduct, Crime, Police Response",19
2020-06,A DIVISION,4,2,Police & Medical,Sick/Injured Customer,13
2020-06,A DIVISION,5,1,Crew Availability,Crew Availability,37
2020-06,A DIVISION,5,1,External Factors,External Debris on Roadbed,2
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Braking,2
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Door-Related,3
2020-06,A DIVISION,5,1,Infrastructure & Equipment,"Fire, Smoke, Debris",108
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Other - CE,33
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Other Infrastructure,2
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Other - Sig,144
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Propulsion,5
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Rail and Roadbed,1
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Service Delivery,69
2020-06,A DIVISION,5,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,12
2020-06,A DIVISION,5,1,Operating Conditions,,78
2020-06,A DIVISION,5,1,Planned ROW Work,Insufficient Supplement Schedule,49
2020-06,A DIVISION,5,1,Planned ROW Work,Subways Maintenance,47
2020-06,A DIVISION,5,1,Planned ROW Work,Work Equipment,14
2020-06,A DIVISION,5,1,Police & Medical,Persons on Roadbed,30
2020-06,A DIVISION,5,1,Police & Medical,"Public Conduct, Crime, Police Response",46
2020-06,A DIVISION,5,1,Police & Medical,Sick/Injured Customer,8
2020-06,A DIVISION,5,2,Infrastructure & Equipment,Braking,14
2020-06,A DIVISION,5,2,Infrastructure & Equipment,Other - Sig,3
2020-06,A DIVISION,5,2,Infrastructure & Equipment,Rail and Roadbed,1
2020-06,A DIVISION,5,2,Infrastructure & Equipment,Service Delivery,1
2020-06,A DIVISION,5,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2020-06,A DIVISION,5,2,Operating Conditions,,11
2020-06,A DIVISION,5,2,Planned ROW Work,Capital Work - Other Planned ROW,5
2020-06,A DIVISION,5,2,Planned ROW Work,Subways Maintenance,9
2020-06,A DIVISION,5,2,Police & Medical,"Public Conduct, Crime, Police Response",6
2020-06,A DIVISION,6,1,Crew Availability,Crew Availability,94
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Braking,23
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Door-Related,8
2020-06,A DIVISION,6,1,Infrastructure & Equipment,"Fire, Smoke, Debris",133
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Other - CE,27
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Other Infrastructure,4
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Other - Sig,104
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Propulsion,8
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Rail and Roadbed,15
2020-06,A DIVISION,6,1,Infrastructure & Equipment,Service Delivery,4
2020-06,A DIVISION,6,1,Operating Conditions,,66
2020-06,A DIVISION,6,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2020-06,A DIVISION,6,1,Planned ROW Work,Subways Maintenance,95
2020-06,A DIVISION,6,1,Planned ROW Work,Work Equipment,15
2020-06,A DIVISION,6,1,Police & Medical,Persons on Roadbed,40
2020-06,A DIVISION,6,1,Police & Medical,"Public Conduct, Crime, Police Response",81
2020-06,A DIVISION,6,1,Police & Medical,Sick/Injured Customer,28
2020-06,A DIVISION,6,2,Crew Availability,Crew Availability,9
2020-06,A DIVISION,6,2,Infrastructure & Equipment,Braking,23
2020-06,A DIVISION,6,2,Infrastructure & Equipment,"Fire, Smoke, Debris",10
2020-06,A DIVISION,6,2,Infrastructure & Equipment,Other - CE,1
2020-06,A DIVISION,6,2,Infrastructure & Equipment,Other - Sig,16
2020-06,A DIVISION,6,2,Infrastructure & Equipment,Rail and Roadbed,4
2020-06,A DIVISION,6,2,Infrastructure & Equipment,Service Delivery,7
2020-06,A DIVISION,6,2,Operating Conditions,,15
2020-06,A DIVISION,6,2,Planned ROW Work,Subways Maintenance,15
2020-06,A DIVISION,6,2,Planned ROW Work,Work Equipment,1
2020-06,A DIVISION,6,2,Police & Medical,Persons on Roadbed,2
2020-06,A DIVISION,6,2,Police & Medical,"Public Conduct, Crime, Police Response",20
2020-06,A DIVISION,6,2,Police & Medical,Sick/Injured Customer,3
2020-06,A DIVISION,7,1,Crew Availability,Crew Availability,121
2020-06,A DIVISION,7,1,External Factors,Inclement Weather,1
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Braking,28
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Door-Related,4
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Other - CE,17
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Other Infrastructure,146
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Other - Sig,188
2020-06,A DIVISION,7,1,Infrastructure & Equipment,Service Delivery,9
2020-06,A DIVISION,7,1,Operating Conditions,,13
2020-06,A DIVISION,7,1,Planned ROW Work,Capital Work - Other Planned ROW,50
2020-06,A DIVISION,7,1,Planned ROW Work,Other Planned ROW Work,1
2020-06,A DIVISION,7,1,Planned ROW Work,Subways Maintenance,44
2020-06,A DIVISION,7,1,Planned ROW Work,Work Equipment,17
2020-06,A DIVISION,7,1,Police & Medical,Persons on Roadbed,7
2020-06,A DIVISION,7,1,Police & Medical,"Public Conduct, Crime, Police Response",79
2020-06,A DIVISION,7,1,Police & Medical,Sick/Injured Customer,22
2020-06,A DIVISION,7,2,Crew Availability,Crew Availability,43
2020-06,A DIVISION,7,2,Infrastructure & Equipment,Door-Related,5
2020-06,A DIVISION,7,2,Infrastructure & Equipment,Other Infrastructure,1
2020-06,A DIVISION,7,2,Infrastructure & Equipment,Other - Sig,51
2020-06,A DIVISION,7,2,Infrastructure & Equipment,Rail and Roadbed,20
2020-06,A DIVISION,7,2,Infrastructure & Equipment,Service Delivery,3
2020-06,A DIVISION,7,2,Operating Conditions,,1
2020-06,A DIVISION,7,2,Planned ROW Work,Capital Work - Other Planned ROW,14
2020-06,A DIVISION,7,2,Planned ROW Work,Work Equipment,4
2020-06,A DIVISION,7,2,Police & Medical,Persons on Roadbed,14
2020-06,A DIVISION,7,2,Police & Medical,"Public Conduct, Crime, Police Response",30
2020-06,A DIVISION,7,2,Police & Medical,Sick/Injured Customer,5
2020-06,B DIVISION,A,1,Crew Availability,Crew Availability,68
2020-06,B DIVISION,A,1,External Factors,External Agency or Utility,88
2020-06,B DIVISION,A,1,External Factors,External Debris on Roadbed,8
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Braking,41
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Door-Related,15
2020-06,B DIVISION,A,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Other - CE,27
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Other Infrastructure,8
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Other Internal Disruptions,12
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Other - Sig,121
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Propulsion,11
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Rail and Roadbed,5
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Service Delivery,19
2020-06,B DIVISION,A,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,5
2020-06,B DIVISION,A,1,Operating Conditions,,83
2020-06,B DIVISION,A,1,Planned ROW Work,Capital Work - Other Planned ROW,71
2020-06,B DIVISION,A,1,Planned ROW Work,Subways Maintenance,114
2020-06,B DIVISION,A,1,Planned ROW Work,Work Equipment,21
2020-06,B DIVISION,A,1,Police & Medical,Persons on Roadbed,22
2020-06,B DIVISION,A,1,Police & Medical,"Public Conduct, Crime, Police Response",48
2020-06,B DIVISION,A,1,Police & Medical,Sick/Injured Customer,10
2020-06,B DIVISION,A,2,Crew Availability,Crew Availability,20
2020-06,B DIVISION,A,2,External Factors,External Agency or Utility,3
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Braking,6
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Door-Related,7
2020-06,B DIVISION,A,2,Infrastructure & Equipment,"Fire, Smoke, Debris",12
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Other Internal Disruptions,3
2020-06,B DIVISION,A,2,Infrastructure & Equipment,Other - Sig,6
